-2.496999999999999914e-02 4.598000000000000420e-01 -1.273100000000000065e-01 -1.629999999999999939e-03 7.700000000000000681e-04 2.170000000000000054e-03
2.269999999999999882e-03 2.949999999999999931e-03 -5.299999999999999807e-04 4.499999999999999877e-04 4.000000000000000327e-05 1.231000000000000150e-02
-3.320000000000000034e-03 -9.170000000000001067e-03 -3.389999999999999784e-03 -1.330000000000000019e-03 -1.964000000000000121e-02 -2.999999999999999737e-04
